link,image,price,sold,name
https://shopee.co.th/HomePro-ลูกบิดมุ้งลวด-สีน้ำตาล-10-ชิ้น-แบรนด์-FITT-i.497840757.12638189989?sp_atk=2640ea71-18c1-41f9-beab-a95277877a69&xptdk=2640ea71-18c1-41f9-beab-a95277877a69,https://cf.shopee.co.th/file/6ea5719daf428a03a60882af84580bdc_tn,฿15,ขายแล้ว 16 ชิ้น,"['HomePro', ' ', 'ลูกบิด', 'มุ้งลวด', ' ', 'สีน้ำตาล', ' ', '10', ' ', 'ชิ้น', ' ', 'แบรนด์', ' ', 'FITT']"
https://shopee.co.th/Okamoto-Dot-De-Cool-Okamoto-0.03-ถุงยางอนาเซ็ต-ฟอร์มฟิตเป๊ะ-ลูกเตะฟ้าขาว-บางพิเศษ-บรรจุ-6-กล่อง-(12-ชิ้น)-i.24926603.1281919840?sp_atk=7308cb37-0af9-4ac9-8565-85458c46cc52&xptdk=7308cb37-0af9-4ac9-8565-85458c46cc52,https://cf.shopee.co.th/file/7f3978cd0cdc26832b09eb6f00ce7d11_tn,฿399,ขายแล้ว 1 ชิ้น,"['Okamoto', ' ', 'Dot', ' ', 'De', ' ', 'Cool', ' ', '+', ' ', 'Okamoto', ' ', '0.03', ' ', 'ถุง', 'ยา', 'งอ', 'นา', 'เซ็ต', ' ', 'ฟอร์ม', 'ฟิต', 'เป๊ะ', ' ', 'ลูก', 'เตะ', 'ฟ้า', 'ขาว', ' ', 'บาง', 'พิเศษ', ' ', 'บรรจุ', ' ', '6', ' ', 'กล่อง', ' ', '(', '12', ' ', 'ชิ้น', ')']"
https://shopee.co.th/ลูกปัดมุก-6-มิล-คละสี-แพ็คละ-100-ชิ้น-10-บาท-i.10419366.2775661905?sp_atk=fdc0ed55-89cd-4d0a-ba37-7c7dc25b0d94&xptdk=fdc0ed55-89cd-4d0a-ba37-7c7dc25b0d94,https://cf.shopee.co.th/file/7daf17541b016050de3483b85a843d19_tn,฿10,ขายแล้ว 217 ชิ้น,"['ลูกปัด', 'มุก', ' ', '6', ' ', 'มิ', 'ล', ' ', 'คละ', 'สี', ' ', 'แพ็ค', 'ละ', ' ', '100', ' ', 'ชิ้น', ' ', '10', ' ', 'บาท']"
https://shopee.co.th/Alpsport-ลูกขนไก่แบดมินตัน-ขนห่าน-ทนทาน-3-ขั้น-12-ชิ้น-i.300434146.19707422185?sp_atk=817ecc60-4319-4785-8557-e2ec60102114&xptdk=817ecc60-4319-4785-8557-e2ec60102114,https://cf.shopee.co.th/file/0b8e7d3698e280f55b0e92b132b91cbe_tn,฿450,ขายแล้ว 1 ชิ้น,"['Alpsport', ' ', 'ลูกขนไก่', 'แบดมินตัน', ' ', 'ขน', 'ห่าน', ' ', 'ทนทาน', ' ', '3', ' ', 'ขั้น', ' ', '12', ' ', 'ชิ้น']"
https://shopee.co.th/fth-ลูกกลอนประตู-10-ชิ้น-m-3-4-5-6-8-10-galvanized-i.175038145.7101977833?sp_atk=3e2b4aab-01e0-4755-8d0c-a8057cf2234f&xptdk=3e2b4aab-01e0-4755-8d0c-a8057cf2234f,https://cf.shopee.co.th/file/5e454d2d2eb792d7760842eb3f6b98e4_tn,฿22,ขายแล้ว 3 ชิ้น,"['fth', ' ', 'ลูกกลอน', 'ประตู', ' ', '10', ' ', 'ชิ้น', ' ', 'm', ' ', '3', '/', '4', '/', '5', '/', '6', '/', '8', '/', '10', ' ', 'galvanized']"
https://shopee.co.th/ลูกชิ้นเหล็กสแตนเลสตักไอศครีม-Mash-Potato-Food-Spoon-Tools-i.58549324.1065322993?sp_atk=4e437464-1ffd-4d24-8660-ea411232f46c&xptdk=4e437464-1ffd-4d24-8660-ea411232f46c,https://cf.shopee.co.th/file/fbff99b8c4311fbc577ceb007987f787_tn,฿54,ขายแล้ว 6 ชิ้น,"['ลูกชิ้น', 'เหล็ก', 'สแตนเลส', 'ตัก', 'ไอศครีม', ' ', 'Mash', ' ', 'Potato', ' ', 'Food', ' ', 'Spoon', ' ', 'Tools']"
https://shopee.co.th/Alp-D111-ลูกขนไก่แบดมินตัน-3-ขั้น-ทนทาน-สีขาว-สําหรับฝึกซ้อม-12-ชิ้น-ต่อท่อ-i.300434146.21121475841?sp_atk=57b2a3e3-f3cf-4af0-9f92-91360cc3c543&xptdk=57b2a3e3-f3cf-4af0-9f92-91360cc3c543,https://cf.shopee.co.th/file/c7668e0f67460fcafddd957eb9954665_tn,฿210,ขายแล้ว 5 ชิ้น,"['Alp', ' ', 'D', '111', ' ', 'ลูกขนไก่', 'แบดมินตัน', ' ', '3', ' ', 'ขั้น', ' ', 'ทนทาน', ' ', 'สี', 'ขาว', ' ', 'สํา', 'หรับ', 'ฝึกซ้อม', ' ', '12', ' ', 'ชิ้น', ' ', 'ต่อ', 'ท่อ']"
https://shopee.co.th/ลูกปา-10-ชิ้น-บอลลูนและโลหะผสมบอลลูนที่น่าตื่นตาตื่นใจสายตาสำหรับตกแต่งงานเลี้ยงวันเกิดของคุณ-i.399405821.13410658708?sp_atk=41ede472-ea6f-4f0b-a56c-2107e7219dd1&xptdk=41ede472-ea6f-4f0b-a56c-2107e7219dd1,https://cf.shopee.co.th/file/cb681eaf1d0e67805923901162fb129f_tn,฿32,ขายแล้ว 47 ชิ้น,"['ลูกปา', ' ', '10', ' ', 'ชิ้น', ' ', 'บอลลูน', 'และ', 'โลหะผสม', 'บอลลูน', 'ที่', 'น่าตื่นตาตื่นใจ', 'สายตา', 'สำหรับ', 'ตกแต่ง', 'งานเลี้ยง', 'วันเกิด', 'ของ', 'คุณ']"
https://shopee.co.th/ลูกปัดมุกสีขาวสําหรับทําเครื่องประดับ-10-ชิ้น-i.312559020.8307784858?sp_atk=e31fd255-b7bc-4ce2-b932-4fcada2bea03&xptdk=e31fd255-b7bc-4ce2-b932-4fcada2bea03,https://cf.shopee.co.th/file/eb180a36e513ada83a29667d06909068_tn,฿16 - ฿29,ขายแล้ว 73 ชิ้น,"['ลูกปัด', 'มุก', 'สี', 'ขาว', 'สํา', 'หรับ', 'ทํา', 'เครื่องประดับ', ' ', '10', ' ', 'ชิ้น']"
https://shopee.co.th/ของเล่นจำลอง-ช่างแต่งหน้าของลูกน้อย-กระเป๋าชุดช่างแต่งหน้าชุดเครื่องสำอาง21ชิ้น-แสนน่ารัก-ขนาด-24*20-cm-พร้อมส่ง-i.438991618.12042875788?sp_atk=486fd5f1-dd91-44b9-aac0-1cbcb0d71db7&xptdk=486fd5f1-dd91-44b9-aac0-1cbcb0d71db7,https://cf.shopee.co.th/file/ac5f444aecd139a7b68c7692eb827161_tn,฿186,ขายแล้ว 2 ชิ้น,"['ของเล่น', 'จำลอง', ' ', 'ช่างแต่งหน้า', 'ของ', 'ลูก', 'น้อย', ' ', 'กระเป๋า', 'ชุด', 'ช่างแต่งหน้า', 'ชุด', 'เครื่องสำอาง', '21', 'ชิ้น', ' ', 'แสน', 'น่ารัก', ' ', 'ขนาด', ' ', '24', '*', '20', ' ', 'cm', ' ', 'พร้อม', 'ส่ง']"
https://shopee.co.th/ลูกโอ๊คประดิษฐ์-สีน้ําตาล-สําหรับตกแต่ง-20-ชิ้น-i.77513145.7850819734?sp_atk=0418b568-7a21-4c75-ad3f-5a3a7fd01681&xptdk=0418b568-7a21-4c75-ad3f-5a3a7fd01681,https://cf.shopee.co.th/file/7d679b864e54f75ba33e77804108ecff_tn,฿51,ขายแล้ว 52 ชิ้น,"['ลูก', 'โอ๊ค', 'ประดิษฐ์', ' ', 'สี', 'น้ํา', 'ตาล', ' ', 'สํา', 'หรับ', 'ตกแต่ง', ' ', '20', ' ', 'ชิ้น']"
https://shopee.co.th/B_Uranus324-กระทะทาโกะยากิ-แบบเหล็กหล่อ-ไม่ติด-สำหรับทำทาโกะยากิ-ลูกชิ้น-ไข่นกกระทา-i.593614178.10489079741?sp_atk=fa6c7108-4d6e-4c96-8bf5-5f8428be248b&xptdk=fa6c7108-4d6e-4c96-8bf5-5f8428be248b,https://cf.shopee.co.th/file/598642f05a714875d384dcacdcde9a78_tn,฿273,ขายแล้ว 11 ชิ้น,"['B', '_', 'Uranus', '324', ' ', 'กระ', 'ทะทา', 'โกะ', 'ยา', 'กิ', ' ', 'แบบ', 'เหล็กหล่อ', ' ', 'ไม่', 'ติด', ' ', 'สำหรับ', 'ทำ', 'ทา', 'โกะ', 'ยา', 'กิ', ' ', 'ลูกชิ้น', ' ', 'ไข่', 'นก', 'กระทา', ' ', '\n']"
https://shopee.co.th/bk-กาวสองด้านสําหรับติดลูกโป่ง-100-ชิ้น-1-ม้วน-i.36638637.865116048?sp_atk=201ebc77-d58c-405c-b49a-8ab3077aeafa&xptdk=201ebc77-d58c-405c-b49a-8ab3077aeafa,https://cf.shopee.co.th/file/b5c433c839c73c7831ac58d751fb9d38_tn,฿7,ขายแล้ว 9 ชิ้น,"['bk', ' ', 'กาว', 'สอง', 'ด้าน', 'สํา', 'หรับ', 'ติด', 'ลูกโป่ง', ' ', '100', ' ', 'ชิ้น', ' ', '1', ' ', 'ม้วน']"
https://shopee.co.th/Magefy-สติกเกอร์แต่งตา-ลายลูกไม้-ไร้การฉีกขาด-15-ชิ้น-สเปรย์ขนาดเล็ก-2-เมตร-แหนบ-ส้อม-Y-i.335580454.18225293944?sp_atk=ca3f5284-4fa2-4a9a-9b04-5eda70850ea2&xptdk=ca3f5284-4fa2-4a9a-9b04-5eda70850ea2,https://cf.shopee.co.th/file/3a98c1f0e6c77cf239cd7556ee74e54a_tn,฿55,ขายแล้ว 4 ชิ้น,"['Magefy', ' ', 'สติกเกอร์', 'แต่ง', 'ตา', ' ', 'ลาย', 'ลูกไม้', ' ', 'ไร้', 'การ', 'ฉีกขาด', ' ', '15', ' ', 'ชิ้น', ' ', '+', ' ', 'สเปรย์', 'ขนาดเล็ก', ' ', '2', ' ', 'เมตร', ' ', '+', ' ', 'แหนบ', ' ', '+', ' ', 'ส้อม', ' ', 'Y']"
https://shopee.co.th/กิ๊บติดผมลูกไม้โบว์หลากสีน่ารักสําหรับผู้หญิง-2-ชิ้น-i.209096635.10417358080?sp_atk=3abd2dd0-4ff7-4a04-bcd6-4ce9ca35d453&xptdk=3abd2dd0-4ff7-4a04-bcd6-4ce9ca35d453,https://cf.shopee.co.th/file/941c8c7b764db76c1358742527b484cb_tn,฿17,ขายแล้ว 325 ชิ้น,"['กิ๊บ', 'ติดผม', 'ลูกไม้', 'โบว์', 'หลาก', 'สี', 'น่ารัก', 'สํา', 'หรับ', 'ผู้หญิง', ' ', '2', ' ', 'ชิ้น']"
https://shopee.co.th/-Ready-stock-เครื่องซักผ้าอุปกรณ์กำจัดขนกำจัดขนถุงกรองตาข่ายกรองรูปดอกไม้ลูกชิ้น-i.28799212.1420151828?sp_atk=dbc1c9e9-cdc4-4ccd-976c-41c1e32b23ce&xptdk=dbc1c9e9-cdc4-4ccd-976c-41c1e32b23ce,https://cf.shopee.co.th/file/d0fc891f8bd8410cf905b9e9ea42bb3d_tn,฿13 - ฿18,ขายแล้ว 48 ชิ้น,"['[', 'Ready', ' ', 'stock', ']', 'เครื่องซักผ้า', 'อุปกรณ์', 'กำจัด', 'ขน', 'กำจัด', 'ขน', 'ถุง', 'กรอง', 'ตาข่าย', 'กรอง', 'รูป', 'ดอกไม้', 'ลูกชิ้น']"
https://shopee.co.th/ลูกปัดมุกสําหรับทําเครื่องประดับ-500-ชิ้น-ถุง-i.64392379.1125159470?sp_atk=9240e939-7b38-44df-b264-906ac2852d04&xptdk=9240e939-7b38-44df-b264-906ac2852d04,https://cf.shopee.co.th/file/49c5d149d81f5727cae210724f0893c1_tn,฿29 - ฿30,ขายแล้ว 128 ชิ้น,"['ลูกปัด', 'มุก', 'สํา', 'หรับ', 'ทํา', 'เครื่องประดับ', ' ', '500', ' ', 'ชิ้น', '/', 'ถุง']"
https://shopee.co.th/(Beautyoufeel)-เครื่องตัดคุกกี้-รูปหัวใจ-ลูกพลัม-5-ชิ้น-i.289721166.12911820958?sp_atk=664a8e03-d226-4ab8-9cf4-5dde40897bc0&xptdk=664a8e03-d226-4ab8-9cf4-5dde40897bc0,https://cf.shopee.co.th/file/9d90dacd360845a8a8d60e7f6baedca2_tn,฿24,ขายแล้ว 21 ชิ้น,"['(', 'Beautyoufeel', ')', ' ', 'เครื่อง', 'ตัด', 'คุกกี้', ' ', 'รูป', 'หัวใจ', ' ', 'ลูก', 'พลัม', ' ', '5', ' ', 'ชิ้น']"
https://shopee.co.th/Nuodi-ช้อนตักลูกชิ้น-ช้อนทำลูกชิ้น-แม่พิมพ์ช้อนลูกชิ้น-อเนกประสงค์-สแตนเลส-สำหรับปั้นลูกชิ้นหรือปั้นอาหารให้เป็นทรงกลม-i.392352737.16606965871?sp_atk=a08cefa0-ba6e-45ce-932c-2e8839f747fb&xptdk=a08cefa0-ba6e-45ce-932c-2e8839f747fb,https://cf.shopee.co.th/file/1c920fe27901131dded22d6555e6c52a_tn,฿19,ขายแล้ว 1 ชิ้น,"['Nuodi', ' ', 'ช้อน', 'ตัก', 'ลูกชิ้น', ' ', 'ช้อน', 'ทำ', 'ลูกชิ้น', ' ', 'แม่พิมพ์', 'ช้อน', 'ลูกชิ้น', ' ', 'อเนกประสงค์', ' ', 'สแตนเลส', ' ', 'สำหรับ', 'ปั้น', 'ลูกชิ้น', 'หรือ', 'ปั้น', 'อาหาร', 'ให้', 'เป็น', 'ทรงกลม']"
https://shopee.co.th/ซาลาเปาหมูแดงจัมโบ้ขนาด-80-กรัม-ชิ้น-บรรจุ-6-ชิ้น-แพ็ค-ลูกใหญ่-เส้นผ่าศูนย์กลาง-8-ซม.ลูกใหญ่!!!อิ่มเลย-i.281081528.18436186158?sp_atk=254fb11b-a295-4618-bc7a-4dd29ecb6c76&xptdk=254fb11b-a295-4618-bc7a-4dd29ecb6c76,https://cf.shopee.co.th/file/b924efb09649f44da450ec10674ce374_tn,฿180,,"['ซาลาเปา', 'หมูแดง', 'จัมโบ้', 'ขนาด', ' ', '80', ' ', 'กรัม', '/', 'ชิ้น', ' ', 'บรรจุ', ' ', '6', ' ', 'ชิ้น', '/', 'แพ็ค', ' ', 'ลูก', 'ใหญ่', ' ', 'เส้นผ่าศูนย์กลาง', ' ', '8', ' ', 'ซม.', 'ลูก', 'ใหญ่', '!!!', 'อิ่ม', 'เลย']"
https://shopee.co.th/ป้ายไวนิลลูกชิ้นปิ้ง-แนวตั้ง-PS384-พิมพ์-1-ด้าน-เจาะรูตาไก่ฟรี-4-มุม-ลูกค้าเลือกขนาดได้ที่ตัวเลือกสินค้า-i.193101035.19926290106?sp_atk=7acf73b3-545d-4999-bcf2-3826390fafe5&xptdk=7acf73b3-545d-4999-bcf2-3826390fafe5,https://cf.shopee.co.th/file/2884437c658748207cb8f5c2b085ef21_tn,฿85 - ฿229,ขายแล้ว 1 ชิ้น,"['ป้าย', 'ไวนิล', 'ลูกชิ้น', 'ปิ้ง', ' ', 'แนวตั้ง', ' ', 'PS', '384', ' ', 'พิมพ์', ' ', '1', ' ', 'ด้าน', ' ', 'เจาะ', 'รู', 'ตาไก่', 'ฟรี', ' ', '4', ' ', 'มุม', '  ', 'ลูกค้า', 'เลือก', 'ขนาด', 'ได้ที่', 'ตัวเลือก', 'สินค้า']"
https://shopee.co.th/ทีตั้งลูกไม้ไผ่-ขนาด-70-มม.-จำนวน-25-ชิ้น-อุปกรณ์เสริมกอล์ฟ-คุณภาพดี-รับประกันความพึงพอใจ-มีเก็บเงินปลายทาง-i.131672050.2000408280?sp_atk=64d0d918-d8ab-4105-bd41-44c497f47021&xptdk=64d0d918-d8ab-4105-bd41-44c497f47021,https://cf.shopee.co.th/file/508d882f23e2df8c59fcdf3a27ed6302_tn,฿69,ขายแล้ว 15 ชิ้น,"['ที', 'ตั้ง', 'ลูกไม้', 'ไผ่', ' ', 'ขนาด', ' ', '70', ' ', 'มม.', ' ', 'จำนวน', ' ', '25', ' ', 'ชิ้น', ' ', 'อุปกรณ์', 'เสริม', 'กอล์ฟ', ' ', 'คุณภาพดี', ' ', 'รับประกัน', 'ความพึงพอใจ', ' ', 'มี', 'เก็บ', 'เงิน', 'ปลายทาง']"
https://shopee.co.th/(แบ่ง-1-เมตร)-เส้นกรอบรูป-กรอบเงาลาย-เส้นทำขอบตู้กับข้าว-ตู้ผลไม้-ตู้ลูกชิ้น-i.74821134.11846374077?sp_atk=e54e9a90-0344-46b6-b935-bf38c5073608&xptdk=e54e9a90-0344-46b6-b935-bf38c5073608,https://cf.shopee.co.th/file/1be6c59b183212b7766a7b0eb037b20c_tn,฿40 - ฿70,ขายแล้ว 20 ชิ้น,"['(', 'แบ่ง', ' ', '1', ' ', 'เมตร', ')', ' ', 'เส้น', 'กรอบรูป', ' ', 'กรอบ', 'เงา', 'ลาย', ' ', 'เส้น', 'ทำ', 'ขอบ', 'ตู้', 'กับข้าว', ' ', 'ตู้', 'ผลไม้', ' ', 'ตู้', 'ลูกชิ้น']"
https://shopee.co.th/ซาลาเปาหมูสับจัมโบ้ขนาด-80-กรัม-ชิ้น-บรรจุ-6-ชิ้น-แพ็ค-ลูกใหญ่-เส้นผ่าศูนย์กลาง-8-ซม.ลูกใหญ่!!!อิ่มเลย-i.281081528.18436187064?sp_atk=86d407a5-0949-4ab4-8400-dee95884005e&xptdk=86d407a5-0949-4ab4-8400-dee95884005e,https://cf.shopee.co.th/file/115405a5da87020309b2a10c534bbedd_tn,฿180,ขายแล้ว 1 ชิ้น,"['ซาลาเปา', 'หมูสับ', 'จัมโบ้', 'ขนาด', ' ', '80', ' ', 'กรัม', '/', 'ชิ้น', ' ', 'บรรจุ', ' ', '6', ' ', 'ชิ้น', '/', 'แพ็ค', ' ', 'ลูก', 'ใหญ่', ' ', 'เส้นผ่าศูนย์กลาง', ' ', '8', ' ', 'ซม.', 'ลูก', 'ใหญ่', '!!!', 'อิ่ม', 'เลย']"
https://shopee.co.th/Consumer-unit-NANO-PLUS-(LS-Series)-ฝา-ขาว-ดำใส-2-ช่อง(RCBO-MCB-16A-32A-40A-50A-63A-ลูกย่อย2ลูก)(1ชิ้น)-NNP-LS02-i.46769604.9514535980?sp_atk=1d288dd6-4150-487a-ad34-d2adcc83df37&xptdk=1d288dd6-4150-487a-ad34-d2adcc83df37,https://cf.shopee.co.th/file/81e774175b49e1ddf0785d814315fd32_tn,฿385 - ฿561,ขายแล้ว 2 ชิ้น,"['Consumer', ' ', 'unit', ' ', 'NANO', ' ', 'PLUS', ' ', '(', 'LS-Series', ')', ' ', 'ฝา', ' ', 'ขาว', '/', 'ดำ', 'ใส', ' ', '2', ' ', 'ช่อง', '(', 'RCBO', '/', 'MCB', ' ', '16', 'A', ',', '32', 'A', ',', '40', 'A', ',', '50', 'A', ',', '63', 'A', '+', 'ลูก', 'ย่อย', '2', 'ลูก', ')(', '1', 'ชิ้น', ')', ' ', 'NNP-LS', '02']"
https://shopee.co.th/KONY-รีเวทน็อต-M3-M12-ลูกน็อตรีเวท-165-ชิ้น-i.9352733.4560981623?sp_atk=5729bc0c-66e2-4df3-8171-31eb1db10a53&xptdk=5729bc0c-66e2-4df3-8171-31eb1db10a53,https://cf.shopee.co.th/file/7e81bb31640a9424066e299ebb3b74fe_tn,"฿270 - ฿1,260",ขายแล้ว 13 ชิ้น,"['KONY', ' ', 'รี', 'เวท', 'น็อต', ' ', 'M', '3', '-M', '12', ' ', '+', ' ', 'ลูก', 'น็อต', 'รี', 'เวท', ' ', '165', ' ', 'ชิ้น']"
https://shopee.co.th/ตัวต้านทานโพเทนชิโอมิเตอร์-3590S-(โพเทนชิโอมิเตอร์-1-ชิ้น-ตัวต้านทานปรับได้-10-ชิ้น-และลูกบิดนับ-6.35-มม.-1-ชิ้น)-1-ชุด-i.780789080.16771015738?sp_atk=7d2f0b59-52cd-466a-bcb2-9351b6bce119&xptdk=7d2f0b59-52cd-466a-bcb2-9351b6bce119,https://cf.shopee.co.th/file/2c9a2136dc737141fa648e66d4c12505_tn,฿63 - ฿67,ขายแล้ว 43 ชิ้น,"['ตัว', 'ต้านทาน', 'โพ', 'เท', 'น', 'ชิ', 'โอ', 'มิเตอร์', ' ', '3590', 'S', ' ', '(', 'โพ', 'เท', 'น', 'ชิ', 'โอ', 'มิเตอร์', ' ', '1', ' ', 'ชิ้น', ' ', 'ตัว', 'ต้านทาน', 'ปรับ', 'ได้', ' ', '10', ' ', 'ชิ้น', ' ', 'และ', 'ลูกบิด', 'นับ', ' ', '6.35', ' ', 'มม.', ' ', '1', ' ', 'ชิ้น', ')', ' ', '1', ' ', 'ชุด']"
https://shopee.co.th/สว่านเจาะประตูลูกบิด-META-รุ่น-MS-123-(5ชิ้น)-i.95969350.1978709944?sp_atk=6b4b8ba9-c535-48d3-8db6-c202c6cf6625&xptdk=6b4b8ba9-c535-48d3-8db6-c202c6cf6625,https://cf.shopee.co.th/file/984f0731ece420aed9fabf5e5c7b4b9c_tn,฿149,ขายแล้ว 23 ชิ้น,"['สว่าน', 'เจาะ', 'ประตู', 'ลูกบิด', ' ', 'META', ' ', 'รุ่น', ' ', 'MS-', '123', ' ', '(', '5', 'ชิ้น', ')']"
https://shopee.co.th/ป้ายไวนิล-ลูกชิ้น-เปลี่ยนชื่อร้าน-ราคาขาย-ฟรี!!!-i.279233202.5557513873?sp_atk=56c3556e-cc36-441b-bc86-4ef217175446&xptdk=56c3556e-cc36-441b-bc86-4ef217175446,https://cf.shopee.co.th/file/c32abe0caf6250f0d60d5d2eb5fd659a_tn,฿199 - ฿549,ขายแล้ว 3 ชิ้น,"['ป้าย', 'ไวนิล', ' ', 'ลูกชิ้น', ' ', 'เปลี่ยน', 'ชื่อ', 'ร้าน', ' ', 'ราคาขาย', ' ', 'ฟรี', '!!!']"
https://shopee.co.th/3M-Scotch-Brite-ลูกขัดลอกสี-สนิม-4×6-นิ้ว-ใช้กับเครื่องขัดสี-Polisher-x2ชิ้น-i.21741925.255837056?sp_atk=6c6a12ab-e242-4e8f-944b-fab020a64c94&xptdk=6c6a12ab-e242-4e8f-944b-fab020a64c94,https://cf.shopee.co.th/file/0a54ef9dab39119cd435d0a95c4fdd6a_tn,฿495,ขายแล้ว 1 ชิ้น,"['3', 'M', ' ', 'Scotch-Brite', ' ', 'ลูกขัด', 'ลอก', 'สี', '/', 'สนิม', ' ', '4', '×', '6', ' ', 'นิ้ว', ' ', 'ใช้กับ', 'เครื่อง', 'ขัดสี', ' ', 'Polisher', ' ', 'x', '2', 'ชิ้น']"
https://shopee.co.th/โปร-1-บราวนี่-30-ชิ้น-ไดฟูกุลาวา-1-ลูก-i.115112550.20632650899?sp_atk=b5d5677a-cea2-4498-adc9-649a5c2d2902&xptdk=b5d5677a-cea2-4498-adc9-649a5c2d2902,https://cf.shopee.co.th/file/0b534da8c625844d2fc3aaa377c91e8c_tn,฿289,ขายแล้ว 1 ชิ้น,"['โปร', ' ', '1', ' ', 'บรา', 'ว', 'นี่', ' ', '30', ' ', 'ชิ้น', ' ', '+', ' ', 'ไดฟูกุ', 'ลาวา', ' ', '1', ' ', 'ลูก']"
https://shopee.co.th/Consumer-unit-NANO-PLUS-(LS-Series)ฝา-ขาว-ดำใส-8ช่อง(RCBO-MCB-32A-40A-50A-63A-ลูกย่อย6ลูก)(1ชิ้น)-i.46769604.9414544889?sp_atk=db8be65c-cf6d-4f29-b95b-d62d8c67d803&xptdk=db8be65c-cf6d-4f29-b95b-d62d8c67d803,https://cf.shopee.co.th/file/605e4be8df6355964af1070333ecf443_tn,฿794 - ฿946,ขายแล้ว 5 ชิ้น,"['Consumer', ' ', 'unit', '  ', 'NANO', ' ', 'PLUS', ' ', '(', 'LS-Series', ')', 'ฝา', ' ', 'ขาว', '/', 'ดำ', 'ใส', ' ', '8', 'ช่อง', '(', 'RCBO', '/', 'MCB', ' ', '32', 'A', ',', '40', 'A', ',', '50', 'A', ',', '63', 'A', '+', 'ลูก', 'ย่อย', '6', 'ลูก', ')(', '1', 'ชิ้น', ')']"
https://shopee.co.th/-technicolor-ลูกโป่งลมร้อน-ลายทาง-ของเล่นสําหรับเด็ก-สุ่มสี-1-ชิ้น-สินค้าใหม่-i.16378806.19835764406?sp_atk=b778014d-95f3-41d2-a975-de052ba7da93&xptdk=b778014d-95f3-41d2-a975-de052ba7da93,https://cf.shopee.co.th/file/21e9058abeb1cc0b02e11a97c1332d8d_tn,฿62,ขายแล้ว 43 ชิ้น,"['[', 'technicolor', ']', ' ', 'ลูกโป่ง', 'ลมร้อน', ' ', 'ลาย', 'ทาง', ' ', 'ของเล่น', 'สํา', 'หรับ', 'เด็ก', ' ', 'สุ่ม', 'สี', ' ', '1', ' ', 'ชิ้น', '\r\n', ' ', 'สินค้า', 'ใหม่']"
https://shopee.co.th/เตาปิ้งย่าง-หมูสะเต๊ะ-ลูกชิ้น-หมาล่า-บาร์บีคิว-ถังย่างแสตนเลสแท้-ขนาดยาว-20นิ้ว-i.256463391.14680609126?sp_atk=a295a03f-a42f-4a90-947b-10e9d89ac241&xptdk=a295a03f-a42f-4a90-947b-10e9d89ac241,https://cf.shopee.co.th/file/5055257c21c05752c8dcef4224947bff_tn,฿449,ขายแล้ว 3 ชิ้น,"['เตา', 'ปิ้ง', 'ย่าง', ' ', 'หมู', 'สะเต๊ะ', ' ', 'ลูกชิ้น', ' ', 'หมา', 'ล่า', ' ', 'บาร์บีคิว', ' ', 'ถัง', 'ย่าง', 'แสตนเลส', 'แท้', ' ', 'ขนาด', 'ยาว', ' ', '20', 'นิ้ว']"
https://shopee.co.th/ลูกหินเจียร-10-ชิ้น-CWD-1089-i.115850256.4147609415?sp_atk=fb274a87-3a94-4e04-8c6b-b3cb5573181e&xptdk=fb274a87-3a94-4e04-8c6b-b3cb5573181e,https://cf.shopee.co.th/file/6c5fa20996736fc7aed8914b482598d4_tn,฿149,ขายแล้ว 5 ชิ้น,"['ลูกหิน', 'เจียร', ' ', '10', ' ', 'ชิ้น', ' ', 'CWD-', '1089']"
https://shopee.co.th/เหรียญ​โปรย​ทาน​ลูก​จันทร์​สีเหลืองแพค50ชิ้น-i.62193554.12360633459?sp_atk=ae5dbee1-abff-49dc-a680-6ac647e97c8c&xptdk=ae5dbee1-abff-49dc-a680-6ac647e97c8c,https://cf.shopee.co.th/file/803ac974b20e702350a45a62a3a741bd_tn,฿125,ขายแล้ว 182 ชิ้น,"['เหรียญ', '\u200b', 'โปรย', '\u200b', 'ทาน', '\u200b', 'ลูก', '\u200b', 'จันทร์', '\u200b', 'สีเหลือง', 'แพ', 'ค', '50', 'ชิ้น']"
https://shopee.co.th/ทีตั้งลูกไม้ไผ่รุ่น-900-ขนาด-70-มม.-จำนวน-100-ชิ้น-INESIS-i.46073812.5415849106?sp_atk=3ec9444b-5598-49b4-a8c4-be240076b8a8&xptdk=3ec9444b-5598-49b4-a8c4-be240076b8a8,https://cf.shopee.co.th/file/2b8eb0811dbb8eab24ddadeff19b2c54_tn,฿230,ขายแล้ว 3 ชิ้น,"['ที', 'ตั้ง', 'ลูกไม้', 'ไผ่', 'รุ่น', ' ', '900', ' ', 'ขนาด', ' ', '70', ' ', 'มม.', ' ', 'จำนวน', ' ', '100', ' ', 'ชิ้น', ' ', 'INESIS']"
